"Tipo de Información","Tipo de Tarifa","Tipo de Dato","Rango de Consumo","Nivel","Propiedad Epm","Compartido","Propiedad del Cliente","Punta","Fuera de Punta","Año","Mes"
"Monomia","Costo Unitario","Costo compra: Gm, i","N/A","I","$170,01","$170,01","$170,01","$0,00","$0,00","2018","Marzo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$29,34","$29,34","$29,34","$0,00","$0,00","2017","Febrero"
"Horaria","Costo Unitario","Costo compra: Gm, i","Punta","I","$169,30","$169,30","$169,30","$0,00","$0,00","2017","Diciembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$34,01","$34,01","$34,01","$0,00","$0,00","2017","Febrero"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Fuera de Punta","I","$31,38","$31,38","$31,38","$0,00","$0,00","2017","Agosto"
"Horaria","Costo Unitario","Costo compra: Gm, i","Fuera de Punta","I","$159,98","$159,98","$159,98","$0,00","$0,00","2017","Mayo"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,90","$7,09","2016","Diciembre"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$24,84","$24,84","2017","Junio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$27,07","$27,07","$27,07","$0,00","$0,00","2017","Mayo"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$28,37","$28,37","$28,37","$0,00","$0,00","2016","Diciembre"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$169,30","$167,45","2017","Diciembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$176,99","$159,66","$142,34","$0,00","$0,00","2017","Julio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$39,22","$39,22","2017","Febrero"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$33,97","$29,27","2017","Noviembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$40,48","$40,48","2017","Junio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$40,48","$40,48","2017","Julio"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,31","$4,09","2017","Diciembre"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$30,81","$30,81","$30,81","$0,00","$0,00","2016","Diciembre"
"Monomia","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","I","$31,75","$31,75","$31,75","$0,00","$0,00","2017","Agosto"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$27,66","$27,66","$27,66","$0,00","$0,00","2017","Marzo"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","I","$173,01","$155,66","$138,32","$0,00","$0,00","2017","Enero"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Punta","I","$33,18","$33,18","$33,18","$0,00","$0,00","2018","Febrero"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,79","$4,52","2017","Marzo"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$173,01","$155,66","$138,32","$0,00","$0,00","2017","Enero"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","I","$176,99","$159,66","$142,34","$0,00","$0,00","2017","Julio"
"Monomia","Costo Unitario","Margen comercialización: CVm,i,j","N/A","I","$39,62","$39,62","$39,62","$0,00","$0,00","2017","Mayo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$36,39","$31,77","2017","Agosto"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$26,45","$28,27","2017","Agosto"
"Monomia","Costo Unitario","Costo compra: Gm, i","N/A","I","$170,33","$170,33","$170,33","$0,00","$0,00","2017","Noviembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$40,48","$40,48","$40,48","$0,00","$0,00","2017","Junio"
"Monomia","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","I","$30,97","$30,97","$30,97","$0,00","$0,00","2018","Enero"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$167,10","$163,24","2017","Febrero"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$41,31","$41,31","2017","Abril"
"Monomia","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","I","$28,70","$28,70","$28,70","$0,00","$0,00","2017","Enero"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$26,29","$26,29","$26,29","$0,00","$0,00","2017","Mayo"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$20,63","$20,63","$20,63","$0,00","$0,00","2017","Noviembre"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$26,66","$26,66","$26,66","$0,00","$0,00","2017","Marzo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$41,28","$41,28","$41,28","$0,00","$0,00","2018","Febrero"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$38,93","$38,93","2016","Diciembre"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$174,43","$169,76","2017","Marzo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$41,31","$41,31","2017","Abril"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$174,43","$169,76","2017","Marzo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$29,66","$29,66","$29,66","$0,00","$0,00","2018","Enero"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$40,48","$40,48","$40,48","$0,00","$0,00","2017","Julio"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$21,23","$21,23","$21,23","$0,00","$0,00","2017","Octubre"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,06","$7,01","2017","Junio"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,51","$7,16","2017","Mayo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$28,47","$28,47","$28,47","$0,00","$0,00","2017","Enero"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$26,78","$26,78","$26,78","$0,00","$0,00","2016","Diciembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$40,19","$40,19","2017","Marzo"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$28,12","$30,21","2018","Enero"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$40,55","$40,55","$40,55","$0,00","$0,00","2017","Octubre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$178,05","$160,57","$143,10","$0,00","$0,00","2017","Noviembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$110,25","$110,25","2017","Octubre"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$28,12","$30,21","2018","Enero"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$32,01","$32,01","$32,01","$0,00","$0,00","2018","Marzo"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$6,40","$6,32","2018","Enero"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$151,88","$148,94","2017","Enero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$173,55","$155,88","$138,22","$0,00","$0,00","2018","Enero"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Fuera de Punta","I","$33,41","$33,41","$33,41","$0,00","$0,00","2018","Abril"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$40,48","$40,48","$40,48","$0,00","$0,00","2017","Junio"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Punta","I","$33,45","$33,45","$33,45","$0,00","$0,00","2018","Marzo"
"Monomia","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","I","$32,85","$32,85","$32,85","$0,00","$0,00","2018","Marzo"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$29,56","$29,56","$29,56","$0,00","$0,00","2017","Enero"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$20,48","$20,48","$20,48","$0,00","$0,00","2017","Junio"
"Monomia","Costo Unitario","Costo compra: Gm, i","N/A","I","$169,53","$169,53","$169,53","$0,00","$0,00","2017","Octubre"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Fuera de Punta","I","$30,77","$30,77","$30,77","$0,00","$0,00","2018","Enero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$21,61","$21,61","2017","Marzo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$39,58","$39,58","2017","Enero"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$170,63","$169,06","2017","Octubre"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$166,74","$164,68","2017","Julio"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Punta","I","$34,08","$34,08","$34,08","$0,00","$0,00","2018","Abril"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$39,62","$39,62","2017","Mayo"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$22,59","$24,98","2017","Diciembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$34,37","$29,66","2018","Enero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$176,68","$159,66","$142,34","$0,00","$0,00","2017","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$20,76","$21,42","2017","Octubre"
"Monomia","Costo Unitario","Margen comercialización: CVm,i,j","N/A","I","$41,83","$41,83","$41,83","$0,00","$0,00","2018","Abril"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$20,36","$20,36","2017","Agosto"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$39,58","$39,58","2017","Enero"
"Horaria","Costo Unitario","Costo compra: Gm, i","Punta","I","$165,04","$165,04","$165,04","$0,00","$0,00","2017","Agosto"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$166,74","$164,68","2017","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$30,21","$30,21","$30,21","$0,00","$0,00","2018","Enero"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,83","$7,62","2017","Julio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$40,56","$40,56","2017","Agosto"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,15","$6,63","2017","Enero"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$24,13","$24,13","$24,13","$0,00","$0,00","2018","Abril"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","I","$176,09","$158,45","$140,81","$0,00","$0,00","2017","Diciembre"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$6,89","$6,47","2017","Agosto"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$24,58","$24,58","$24,58","$0,00","$0,00","2017","Junio"
"Horaria","Costo Unitario","Costo compra: Gm, i","Fuera de Punta","I","$169,85","$169,85","$169,85","$0,00","$0,00","2017","Noviembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$39,62","$39,62","$39,62","$0,00","$0,00","2017","Mayo"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Punta","I","$30,80","$30,80","$30,80","$0,00","$0,00","2017","Mayo"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$19,73","$19,73","2017","Junio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$28,56","$28,56","$28,56","$0,00","$0,00","2017","Diciembre"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$20,39","$20,39","$20,39","$0,00","$0,00","2018","Febrero"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$36,39","$31,77","2017","Agosto"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$178,05","$160,57","$143,10","$0,00","$0,00","2017","Noviembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$173,17","$155,84","$138,50","$0,00","$0,00","2017","Mayo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$39,22","$39,22","$39,22","$0,00","$0,00","2017","Febrero"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$32,91","$32,91","$32,91","$0,00","$0,00","2017","Agosto"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$25,82","$25,82","$25,82","$0,00","$0,00","2017","Julio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$32,56","$27,95","2017","Julio"
"Horaria","Costo Unitario","Costo compra: Gm, i","Punta","I","$151,88","$151,88","$151,88","$0,00","$0,00","2017","Enero"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$40,48","$40,48","2017","Julio"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$151,88","$148,94","2017","Enero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$111,48","$111,48","2018","Enero"
"Monomia","Costo Unitario","Margen comercialización: CVm,i,j","N/A","I","$40,91","$40,91","$40,91","$0,00","$0,00","2017","Diciembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$21,08","$21,08","2017","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$24,47","$25,82","2017","Julio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$33,49","$28,92","2017","Octubre"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$32,94","$32,94","$32,94","$0,00","$0,00","2018","Marzo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$33,97","$29,27","2017","Noviembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$32,56","$32,56","$32,56","$0,00","$0,00","2017","Julio"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$20,66","$20,66","2017","Febrero"
"Horaria","Costo Unitario","Costo compra: Gm, i","Punta","I","$162,37","$162,37","$162,37","$0,00","$0,00","2018","Enero"
"Monomia","Costo Unitario","Margen comercialización: CVm,i,j","N/A","I","$41,31","$41,31","$41,31","$0,00","$0,00","2017","Abril"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,30","$4,14","2017","Abril"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$23,61","$23,61","$23,61","$0,00","$0,00","2017","Junio"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$20,55","$20,55","2017","Octubre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$40,92","$40,92","2018","Enero"
"Monomia","Costo Unitario","Costo compra: Gm, i","N/A","I","$164,92","$164,92","$164,92","$0,00","$0,00","2017","Septiembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$40,48","$40,48","2017","Junio"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$19,44","$21,10","2017","Noviembre"
"Monomia","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","I","$31,27","$31,27","$31,27","$0,00","$0,00","2016","Diciembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$39,62","$39,62","2017","Mayo"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$174,69","$157,32","$139,95","$0,00","$0,00","2017","Marzo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$34,37","$29,66","2018","Enero"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$38,93","$38,93","2016","Diciembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$35,37","$35,37","$35,37","$0,00","$0,00","2017","Marzo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$40,91","$40,91","$40,91","$0,00","$0,00","2017","Diciembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$48,36","$48,36","2017","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$24,48","$24,48","$24,48","$0,00","$0,00","2017","Junio"
"Horaria","Costo Unitario","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$162,89","$159,98","2017","Mayo"
"Monomia","Costo Unitario","Margen comercialización: CVm,i,j","N/A","I","$39,22","$39,22","$39,22","$0,00","$0,00","2017","Febrero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$48,86","$48,86","2017","Agosto"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$49,85","$49,85","2018","Enero"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$32,56","$27,95","2017","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$22,59","$22,59","$22,59","$0,00","$0,00","2017","Diciembre"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","Punta","I","$32,73","$32,73","$32,73","$0,00","$0,00","2017","Agosto"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$41,28","$41,28","$41,28","$0,00","$0,00","2018","Febrero"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$27,95","$27,95","$27,95","$0,00","$0,00","2017","Julio"
"Monomia","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","I","$31,35","$31,35","$31,35","$0,00","$0,00","2017","Abril"
"Horaria","Costo Unitario","CU CREG 158-2015","N/A","I","$0,00","$0,00","$421,95","$0,00","$0,00","2017","Enero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$48,31","$48,31","2017","Noviembre"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$30,44","$30,44","$30,44","$0,00","$0,00","2017","Noviembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$34,50","$30,10","2017","Abril"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$109,46","$109,46","2017","Febrero"
"Horaria","Costo Unitario","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$24,47","$25,82","2017","Julio"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$24,90","$24,90","$24,90","$0,00","$0,00","2017","Septiembre"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$24,84","$24,84","$24,84","$0,00","$0,00","2017","Junio"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,20","$4,18","2018","Enero"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$175,99","$158,57","$141,14","$0,00","$0,00","2017","Octubre"
"Horaria","Costo Unitario","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$7,02","$6,71","2017","Noviembre"
"Horaria","Costo Unitario","Costo compra: Gm, i","Fuera de Punta","I","$157,97","$157,97","$157,97","$0,00","$0,00","2017","Junio"
