"Municipio","Sector","Estrato","Servicio","Cargo Fijo","Cargo por Consumo Menor","Cargo por Consumo Mayor","Cargo por Consumo","Suspensión","Reinstalación","Reconexión","Corte","Año","Mes"
"Envigado","Residencial","3","Acueducto","$8.517,35","$4.329,56","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","3","Alcantarillado","$4.898,58","$3.395,96","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","5","Acueducto","$14.793,29","$7.519,76","$7.519,76","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","5","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","6","Acueducto","$15.689,85","$7.975,50","$7.975,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","6","Alcantarillado","$8.765,88","$6.076,97","$6.076,97","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Industrial","Industrial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Industrial","Industrial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","1","Acueducto","$2.689,69","$1.367,23","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","1","Alcantarillado","$1.546,92","$1.072,41","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","3","Acueducto","$7.620,79","$3.873,82","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","3","Alcantarillado","$4.382,94","$3.038,49","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Girardota","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Comercial","Comercial","Acueducto","$13.896,73","$0,00","$0,00","$7.064,02","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Comercial","Comercial","Alcantarillado","$7.992,42","$0,00","$0,00","$5.540,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Industrial","Industrial","Acueducto","$12.103,60","$0,00","$0,00","$6.152,53","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Industrial","Industrial","Alcantarillado","$6.961,14","$0,00","$0,00","$4.825,83","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","1","Acueducto","$4.482,82","$2.278,72","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","1","Alcantarillado","$2.578,20","$1.787,35","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","2","Acueducto","$5.827,66","$2.962,33","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","2","Alcantarillado","$3.351,66","$2.323,55","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","3","Acueducto","$8.517,35","$4.329,56","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","3","Alcantarillado","$4.898,58","$3.395,96","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Itaguí","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Comercial","Comercial","Acueducto","$13.896,73","$0,00","$0,00","$7.064,02","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Comercial","Comercial","Alcantarillado","$7.992,42","$0,00","$0,00","$5.540,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Industrial","Industrial","Acueducto","$12.551,88","$0,00","$0,00","$6.380,40","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Industrial","Industrial","Alcantarillado","$7.218,96","$0,00","$0,00","$5.004,57","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","1","Acueducto","$4.482,82","$2.278,72","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","1","Alcantarillado","$2.578,20","$1.787,35","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","3","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","3","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"La Estrella","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Industrial","Industrial","Acueducto","$11.655,32","$0,00","$0,00","$5.924,66","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Industrial","Industrial","Alcantarillado","$6.703,32","$0,00","$0,00","$4.647,10","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","1","Acueducto","$3.586,25","$1.822,97","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","1","Alcantarillado","$2.062,56","$1.429,88","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","3","Acueducto","$7.844,93","$3.987,75","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","3","Alcantarillado","$4.511,85","$3.127,85","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Medellín","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Comercial","Comercial","Acueducto","$13.896,73","$0,00","$0,00","$7.064,02","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Comercial","Comercial","Alcantarillado","$7.992,42","$0,00","$0,00","$5.540,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Industrial","Industrial","Acueducto","$12.883,61","$0,00","$0,00","$6.549,03","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Industrial","Industrial","Alcantarillado","$7.409,75","$0,00","$0,00","$5.136,83","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","1","Acueducto","$2.689,69","$1.367,23","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","1","Alcantarillado","$1.546,92","$1.072,41","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","3","Acueducto","$8.696,66","$4.420,71","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","3","Alcantarillado","$4.847,02","$3.360,21","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Sabaneta","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Industrial","Industrial","Acueducto","$11.655,32","$0,00","$0,00","$5.924,66","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Industrial","Industrial","Alcantarillado","$6.703,32","$0,00","$0,00","$4.647,10","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","1","Acueducto","$2.689,69","$1.367,23","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","1","Alcantarillado","$1.546,92","$1.072,41","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","3","Acueducto","$7.620,79","$3.873,82","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","3","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Rionegro","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"El Retiro","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"El Retiro","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"El Retiro","Industrial","Industrial","Acueducto","$11.655,32","$0,00","$0,00","$5.924,66","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"El Retiro","Industrial","Industrial","Alcantarillado","$6.703,32","$0,00","$0,00","$4.647,10","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
